# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Nov 21 15:13:10 EST 2020 [seed=1605989528721]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-139719.2018703814	-503.40976038173835	-139215.79210999966	99.52649288694317	1920.4735071130567	725.1686993504456	68.54829931750616	10.0	1.0E-8	9.999999999999994E-9	-139215.79210999966	0.0	-495.19460166206056
1000	-139592.59224700832	-510.4804364585473	-139082.11181054977	320.61639960777103	1699.383600392229	1264.392031685095	53.882837508376866	9.751026154306048	1.0079233661678834E-7	1.007923366167883E-7	-139082.11181054977	0.0	-502.55203195101956
2000	-139570.65085807504	-535.5084918236263	-139035.1423662514	254.4393017089661	1765.560698291034	1308.35135791736	65.8528007200672	16.091572719671834	4.2907726500531445E-7	4.290772650053143E-7	-139035.1423662514	0.0	-526.3887442570322
3000	-139558.8576035199	-524.9589869290596	-139033.89861659083	171.29379170949443	1848.7062082905056	1026.0485186124579	71.45883881455781	10.553813639100408	3.922302521592343E-7	3.922302521592342E-7	-139033.89861659083	0.0	-516.6024770978747
4000	-139562.04631002794	-521.9981629321378	-139040.0481470958	193.41752900974598	1826.582470990254	1069.4680798719687	73.39579232378856	6.704171647685007	4.3478707797359764E-7	4.3478707797359775E-7	-139040.0481470958	0.0	-514.396708991875
5000	-139535.20986009348	-504.18530505236765	-139031.0245550411	132.71717107307796	1887.282828926922	865.6272419041863	47.63239329636065	5.473761526091797	7.22428356891277E-7	7.224283568912775E-7	-139031.0245550411	0.0	-497.32295835091446
6000	-139534.7451253684	-499.08055618412214	-139035.6645691843	133.434092951546	1886.565907048454	819.4877778062069	57.88838580102462	6.488228169117885	6.126583943892672E-7	6.12658394389267E-7	-139035.6645691843	0.0	-491.76776508432084
7000	-139540.1000513265	-505.24139055829227	-139034.85866076822	106.40873319280828	1913.5912668071917	776.7095419556724	50.133267557573305	11.568606517728966	6.377593245957164E-7	6.37759324595716E-7	-139034.85866076822	0.0	-497.06510915247804
8000	-139530.77205387515	-498.77596350109906	-139031.99609037404	92.26831353195898	1927.731686468041	758.37579531818	49.60699798606178	10.083345054667271	6.514371781314352E-7	6.514371781314345E-7	-139031.99609037404	0.0	-490.8689695111756
9000	-139527.36593627353	-495.03706989480935	-139032.32886637872	118.76169123237945	1901.2383087676205	790.0958811344518	58.70393019851411	8.361144807733861	6.138846846528205E-7	6.1388468465282E-7	-139032.32886637872	0.0	-487.29489587338117
10000	-139532.09932296368	-498.0014548706281	-139034.09786809306	105.77949561918899	1914.220504380811	769.5469689263166	49.15121107932853	8.108672962087972	7.731558529404808E-7	7.731558529404805E-7	-139034.09786809306	0.0	-490.48929463088626
11000	-139536.9581197122	-503.00044301213603	-139033.95767670005	115.35866384344055	1904.6413361565594	812.4277919846006	52.33288855342681	6.7555680146247985	6.648981435216913E-7	6.64898143521691E-7	-139033.95767670005	0.0	-495.7251623726774
12000	-139545.59905424665	-511.2295620123934	-139034.36949223425	94.23434016515344	1925.7656598348465	804.3572288687448	58.503529694660045	7.608287961636476	7.850445196099275E-7	7.850445196099281E-7	-139034.36949223425	0.0	-503.65016788910935
13000	-139546.71640552173	-513.1151631939933	-139033.60124232774	87.8989101885387	1932.1010898114614	755.9037338639031	57.430725069521834	5.395234347463824	6.397511425483228E-7	6.397511425483223E-7	-139033.60124232774	0.0	-506.08660667873727
14000	-139561.46020783167	-523.5396957798055	-139037.92051205187	130.5468748678526	1889.4531251321473	861.2006736473661	68.33810095494651	4.494992406000453	5.349625401792498E-7	5.349625401792501E-7	-139037.92051205187	0.0	-516.5892304393551
15000	-139565.83912538266	-531.4072308967894	-139034.43189448587	96.23739505625541	1923.7626049437447	829.7423253470946	58.91849590109146	7.372191356977062	7.269615826423286E-7	7.269615826423286E-7	-139034.43189448587	0.0	-523.8727387564086
