# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Nov 19 17:45:21 EST 2020 [seed=1605825838465]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-2442.345250175803	-678.3241046357737	-1764.0211455400292	999.7406470661258	1020.2593529338742	4490.013828470955	281.53594649259827	10.0	1.0E-8	1.0000000000000004E-8	-1764.0211455400292	0.0	-668.6962243767529
1000	-2439.266584134895	-681.2011467057027	-1758.0654374291921	1484.366526612475	535.6334733875251	5544.840926720454	341.02263740384757	5.647154259481259	2.735691320089428E-8	2.7356913200894298E-8	-1758.0654374291921	0.0	-672.3248974651476
2000	-2429.0725338370776	-675.6240829975608	-1753.448450839517	649.0089751184667	1370.9910248815333	3749.776118095597	271.2991019121766	4.937063324412985	6.315356919643059E-8	6.315356919643055E-8	-1753.448450839517	0.0	-667.1680449744347
3000	-2401.3647069121016	-664.1485744035394	-1737.2161325085622	780.0714407779212	1239.9285592220788	3684.2509984771564	265.4059901741981	3.4596915037183953	8.684169549898404E-7	8.684169549898401E-7	-1737.2161325085622	0.0	-656.1654377295694
4000	-2408.2985394173575	-667.9589382677432	-1740.3396011496145	722.9215442531158	1297.0784557468842	3591.5812527289218	241.14766363088353	3.364627468765115	1.126684955251551E-6	1.1266849552515511E-6	-1740.3396011496145	0.0	-660.103566989564
5000	-2414.952834495389	-676.6071318998587	-1738.3457025955306	892.6143832646662	1127.3856167353338	4518.531063789604	315.2556416297404	4.085669860180932	9.877859655879037E-7	9.877859655879032E-7	-1738.3457025955306	0.0	-668.2510449923998
6000	-2405.870301766309	-667.9682626149724	-1737.9020391513363	585.5528750517961	1434.447124948204	3594.787529842128	330.13417925693767	3.5492334388206968	2.3753608878393748E-6	2.3753608878393735E-6	-1737.9020391513363	0.0	-659.7371806850608
7000	-2415.918791610132	-679.8806345740852	-1736.0381570360469	646.2769641529054	1373.7230358470947	4030.419624829697	317.1293409748902	2.8369215350924306	1.0891620004862146E-6	1.0891620004862152E-6	-1736.0381570360469	0.0	-671.9359382105534
8000	-2438.0490957474412	-698.4034701968262	-1739.6456255506153	610.3019254389408	1409.6980745610592	4054.6270364768507	387.98094147706695	1.385471351662725	2.6033834295001093E-6	2.6033834295001097E-6	-1739.6456255506153	0.0	-690.8290379923682
9000	-2438.681200034978	-701.8313596526235	-1736.8498403823544	635.4548357552139	1384.545164244786	4271.935774569848	398.58461651220904	1.7601881575100395	9.460736146585067E-7	9.460736146585074E-7	-1736.8498403823544	0.0	-694.0755011670893
10000	-2440.096690933362	-702.5914288661445	-1737.5052620672172	610.7121144746238	1409.2878855253762	4006.5359765597314	375.9513863308259	2.200752790809448	1.1356152294841783E-6	1.1356152294841783E-6	-1737.5052620672172	0.0	-694.7168125120189
11000	-2452.299418345776	-711.4137553433164	-1740.8856630024595	712.103664732312	1307.8963352676878	4322.6411597741535	368.23141108557314	2.5490945549700372	7.95552568908782E-7	7.955525689087818E-7	-1740.8856630024595	0.0	-703.4259012041514
12000	-2440.945635753613	-702.7896211153474	-1738.1560146382653	569.9519050249298	1450.0480949750702	4228.710421599511	414.5532664843185	1.3620077666678323	9.492758265926242E-7	9.492758265926239E-7	-1738.1560146382653	0.0	-695.1585650474533
13000	-2435.5721522331364	-697.523888639708	-1738.0482635934284	450.4274019733044	1569.5725980266957	3977.9603936077647	334.83518470638813	1.2140052693173915	9.964912048791412E-7	9.964912048791412E-7	-1738.0482635934284	0.0	-690.1663199080709
14000	-2441.651576161132	-702.1777009598795	-1739.4738752012527	454.79279126353015	1565.20720873647	4070.72960830724	407.71890382937835	0.930287674038614	1.5164200789268306E-6	1.5164200789268296E-6	-1739.4738752012527	0.0	-694.7293825443162
15000	-2457.9478035837064	-715.6612003219161	-1742.2866032617903	463.03159437570145	1556.9684056242986	4365.669902477596	406.41005671376286	1.606825163635334	1.8795092547009573E-6	1.8795092547009571E-6	-1742.2866032617903	0.0	-707.9490447123429
16000	-2466.604493004052	-726.3776488783025	-1740.2268441257495	514.2282834942617	1505.7717165057384	4961.637359546011	470.75643040829743	2.6026901050104514	1.6364248011349425E-6	1.6364248011349416E-6	-1740.2268441257495	0.0	-718.1240745119701
17000	-2449.0452764859565	-712.0841935132098	-1736.9610829727467	469.30465630800035	1550.6953436919996	4472.451848670577	433.6725260303452	2.96026000832024	1.2023515829001043E-6	1.202351582900104E-6	-1736.9610829727467	0.0	-703.7822163211532
18000	-2457.094684383869	-717.9315076466486	-1739.1631767372205	480.90718563579543	1539.0928143642045	4459.727936895087	450.26335558266106	2.9161795950826783	8.717168820165389E-7	8.717168820165387E-7	-1739.1631767372205	0.0	-709.6077373251242
