# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Nov 10 19:23:00 EST 2020 [seed=1605054159080]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-2285.6176942020084	-88.87651676247773	-2196.7411774395305	98.8470060476639	1921.1529939523361	309.52884608381896	18.08779049534541	10.0	1.0E-8	1.0000000000000002E-8	-2196.7411774395305	0.0	-81.99365948674114
1000	-2189.8305358530574	-108.12802952512207	-2081.702506327935	393.0722836886297	1626.9277163113702	992.3632310385473	78.2035915029267	12.120301831899098	1.140248326602523E-7	1.1402483266025233E-7	-2081.702506327935	0.0	-99.4166548779504
2000	-2138.562668879297	-106.15595459513794	-2032.4067142841586	272.3253849292423	1747.6746150707577	747.8112334489716	87.45495722018525	14.472006657655404	6.014384519155288E-7	6.014384519155288E-7	-2032.4067142841586	0.0	-96.97571355990122
3000	-2062.800263791946	-121.30004033374938	-1941.5002234581966	569.9349276501027	1450.0650723498973	1764.2055787470188	146.6490599760289	9.009914796807248	7.1162262704358835E-6	7.116226270435885E-6	-1941.5002234581966	0.0	-112.51206816301482
4000	-2036.8806438219408	-112.0083662601044	-1924.8722775618364	268.85311618951357	1751.1468838104865	841.7549051035552	106.68289149943864	8.902821333165724	3.0322276787503787E-5	3.0322276787503784E-5	-1924.8722775618364	0.0	-103.5596345548502
5000	-2047.74736431204	-116.48899570999076	-1931.2583686020491	286.28332422451143	1733.7166757754885	912.9119819367984	137.0681596090096	5.667446952065871	2.332890604773748E-5	2.3328906047737482E-5	-1931.2583686020491	0.0	-108.51892410902613
6000	-2031.860651084176	-109.20919965219935	-1922.6514514319765	206.5803567855501	1813.41964321445	680.921935625389	49.25353935799604	12.796131978936932	5.185950317530148E-5	5.185950317530147E-5	-1922.6514514319765	0.0	-100.8529915142112
7000	-2044.5233523747988	-121.30915757968293	-1923.2141947951159	207.1655560974537	1812.8344439025464	800.0613355429343	77.04893294316496	12.474598685294906	3.4081647441958256E-5	3.408164744195825E-5	-1923.2141947951159	0.0	-112.55597987943429
8000	-2041.6972328745637	-118.36615526334785	-1923.331077611216	313.88148242936313	1706.1185175706369	955.133725748185	123.60134732574117	15.17003072295613	3.285843849697176E-5	3.285843849697176E-5	-1923.331077611216	0.0	-108.74171545103445
9000	-2035.8106933629888	-109.10527977180448	-1926.7054135911844	209.95359338586718	1810.0464066141328	697.5162750425858	96.12863513506278	13.387699531331311	4.430427037964291E-5	4.430427037964292E-5	-1926.7054135911844	0.0	-99.98971912241338
10000	-2044.1899283569355	-118.84233421913916	-1925.3475941377962	279.2840639672075	1740.7159360327926	976.7075012915161	163.0943616713278	7.5015949288224295	3.3541741414073815E-5	3.3541741414073815E-5	-1925.3475941377962	0.0	-110.26102686466422
11000	-2030.3343171454499	-106.58654451400072	-1923.7477726314492	234.90504514827114	1785.0949548517287	700.2528806341744	83.5266267281274	10.049904401722422	3.347412204867519E-5	3.3474122048675194E-5	-1923.7477726314492	0.0	-98.16458954724388
12000	-2021.569064176546	-98.5637429265609	-1923.005321249985	161.44217818682867	1858.5578218131714	497.63481429052894	63.591975420478796	7.541148673974916	5.324696689169505E-5	5.324696689169505E-5	-1923.005321249985	0.0	-90.91557326296491
13000	-2018.6633633027877	-96.64079985207745	-1922.0225634507103	92.85367624257364	1927.1463237574264	343.7789992586198	34.03850001240797	6.166732060059645	1.0215962668147492E-4	1.0215962668147491E-4	-1922.0225634507103	0.0	-89.93722218576018
14000	-2016.6168642603698	-93.07822713056851	-1923.5386371298011	81.83709019756827	1938.1629098024318	302.54447398131646	27.34753617403409	7.503601787913345	8.300547000499708E-5	8.300547000499706E-5	-1923.5386371298011	0.0	-86.28213152006803
15000	-2021.1372498463643	-97.32469397739825	-1923.812555868966	131.53433211691674	1888.4656678830834	430.92166027427504	39.545398109254116	6.088921642411817	8.956990598538911E-5	8.956990598538914E-5	-1923.812555868966	0.0	-90.49047544649731
16000	-2022.2799212002951	-94.85814228320024	-1927.4217789170948	146.9222729272702	1873.0777270727299	429.55113620830457	39.67370198939958	8.884362944632192	4.5889836265652356E-5	4.588983626565237E-5	-1927.4217789170948	0.0	-87.40221721167299
17000	-2030.1112466162933	-103.34174398208994	-1926.7695026342035	155.39237864767824	1864.6076213523218	538.9353788461868	61.78755941029138	6.4712300936732765	5.3688610668757266E-5	5.368861066875727E-5	-1926.7695026342035	0.0	-95.96779622844299
18000	-2043.9297751332683	-110.48169290733628	-1933.448082225932	220.25229164460552	1799.7477083553945	711.821885863742	68.33719382306438	7.448425249192426	2.1146936102021142E-5	2.114693610202115E-5	-1933.448082225932	0.0	-102.78199067862049
19000	-2030.9422115283778	-108.76590784679718	-1922.1763036815807	247.12329571806004	1772.87670428194	742.5399830401647	75.73780634742003	6.67432179889686	3.266893380849425E-5	3.2668933808494254E-5	-1922.1763036815807	0.0	-101.14004494259468
