# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Nov 18 09:15:37 EST 2020 [seed=1605708918992]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-146358.7338028347	-170.36773552264293	-146188.36606731205	999.6760283713938	1020.3239716286062	5885.959705951073	2393.6238895987212	10.0	1.0E-8	1.0E-8	-146188.36606731205	0.0	-158.59955163094833
1000	-145009.65109949434	-199.18396181369314	-144810.46713768065	3890.2840938837153	-1870.2840938837153	25949.288309619806	5237.437146441463	9.800453579956802	2.8353946582763435E-8	2.835394658276343E-8	-144810.46713768065	0.0	-186.66958401651885
2000	-144271.21277168966	-200.9540698432627	-144070.2587018464	5885.2565547660315	-3865.2565547660315	31696.182426744206	9024.146678624065	9.054122110510644	1.7492528077463211E-7	1.7492528077463214E-7	-144070.2587018464	0.0	-188.03783183760692
3000	-144255.99992526256	-200.0641112987802	-144055.93581396376	4748.668156224898	-2728.6681562248978	28187.29559443889	9499.01294259767	8.729416579834695	2.0835954453979722E-7	2.083595445397971E-7	-144055.93581396376	0.0	-187.16080794286682
4000	-144241.74968418322	-184.6517565896505	-144057.09792759357	2355.121015768184	-335.12101576818395	13862.936267201034	3339.0777610465116	9.785784951094698	4.139514303894965E-7	4.1395143038949637E-7	-144057.09792759357	0.0	-172.59024254239466
5000	-144242.36366023173	-185.85249695335912	-144056.51116327837	2654.5596792910906	-634.5596792910906	15095.41883313365	3372.8937309515904	10.27089228763759	4.1543809966348144E-7	4.154380996634814E-7	-144056.51116327837	0.0	-173.69211007659675
6000	-144238.7355861253	-182.65637060166583	-144056.0792155236	2251.864547579436	-231.86454757943602	12727.506899154625	2472.8971955258176	10.185963787553375	4.61670819594459E-7	4.6167081959445904E-7	-144056.0792155236	0.0	-170.82170954253377
7000	-144249.01446000824	-188.6060306458391	-144060.4084293624	3051.6783468650005	-1031.6783468650005	16864.59121991062	2904.583308746659	11.054370425754545	3.411478740751223E-7	3.411478740751222E-7	-144060.4084293624	0.0	-176.45734260811457
8000	-144242.9015496721	-187.96343715762643	-144054.93811251447	2370.110925543378	-350.110925543378	13140.551137399922	6377.854705608452	10.61348454017844	4.486207546307172E-7	4.486207546307172E-7	-144054.93811251447	0.0	-175.10491891548685
9000	-144247.34702578446	-191.3739330862439	-144055.97309269823	3732.2118621644127	-1712.2118621644127	20810.484238328016	4131.489448607044	10.409557595075785	2.806182108965095E-7	2.8061821089650957E-7	-144055.97309269823	0.0	-178.98580226866022
10000	-144262.2783892479	-203.80467728726134	-144058.47371196063	5288.319597927165	-3268.319597927165	32445.168909353997	4455.882202732728	10.029508989002391	1.925701417549815E-7	1.9257014175498158E-7	-144058.47371196063	0.0	-191.40967089639224
11000	-144251.02760338658	-194.65709708350758	-144056.37050630306	4220.174996145064	-2200.174996145064	24155.186424599473	5240.1787862837855	9.085517558537296	2.4930137732294747E-7	2.4930137732294747E-7	-144056.37050630306	0.0	-182.27827637688043
12000	-144249.6616320431	-188.32621647154417	-144061.33541557155	3031.8605867427036	-1011.8605867427036	17462.721797443464	4479.585952354745	9.162183704677654	3.246058585899116E-7	3.246058585899115E-7	-144061.33541557155	0.0	-176.08930587140688
13000	-144248.43976070132	-190.9833275303861	-144057.45643317094	3644.016294235069	-1624.016294235069	20032.99461558327	3603.554260301927	10.793646222359362	2.8355429646295924E-7	2.835542964629593E-7	-144057.45643317094	0.0	-178.66412383950936
14000	-144238.44840789796	-181.2764508053085	-144057.17195709265	2165.7579296166227	-145.75792961662273	12419.428409383847	2322.549934929366	10.157982714006613	4.772904556919039E-7	4.772904556919039E-7	-144057.17195709265	0.0	-169.5095884941551
15000	-144233.6357735204	-176.64031060592734	-144056.99546291446	1464.2204087930372	555.7795912069628	8714.762072562347	3027.7984795824036	10.054835901983838	6.310903077230508E-7	6.310903077230506E-7	-144056.99546291446	0.0	-164.6270616904229
16000	-144245.4953800975	-186.77079604806488	-144058.72458404943	2892.2256804727226	-872.2256804727226	16502.800964565824	3419.752259149463	8.821003978874714	3.77770814358781E-7	3.7777081435878094E-7	-144058.72458404943	0.0	-174.8708470028676
17000	-144232.6860002849	-176.6082104905467	-144056.07778979436	1797.9304316094274	222.0695683905726	9953.534501646494	1863.6180968994775	10.71026711489924	6.360315084232673E-7	6.360315084232675E-7	-144056.07778979436	0.0	-164.96298675473153
18000	-144223.3908688184	-169.09004305083934	-144054.30082576754	1170.8637635783273	849.1362364216727	6885.568370101105	1564.9953600868766	8.277863136418425	8.730988476906621E-7	8.730988476906623E-7	-144054.30082576754	0.0	-158.0819142984975
19000	-144223.45280815286	-170.544650439306	-144052.90815771354	1157.0513085927398	862.9486914072602	6704.307999947063	966.3007151786137	9.400833972400836	8.441564316651906E-7	8.441564316651908E-7	-144052.90815771354	0.0	-159.79562820086193
20000	-144221.708124961	-168.3075194486937	-144053.40060551232	1107.0550957195053	912.9449042804947	6442.778680682894	1639.5394680134348	9.155570878486236	9.377016737044018E-7	9.377016737044022E-7	-144053.40060551232	0.0	-157.07700678822619
21000	-144226.78138497125	-169.03805493193974	-144057.74333003932	1103.0398153354422	916.9601846645578	6187.484885172864	1933.298132384232	11.093586865593954	9.599177632107076E-7	9.599177632107074E-7	-144057.74333003932	0.0	-157.28970403795657
22000	-144231.16047824032	-169.98571544337915	-144061.17476279693	1392.0372331315523	627.9627668684477	7338.44529050903	1133.2833833943523	10.304079325380293	8.347574532820944E-7	8.347574532820947E-7	-144061.17476279693	0.0	-158.91000630897855
23000	-144212.74435959465	-159.94908418729418	-144052.79527540735	725.6147065905897	1294.3852934094102	4202.739972867383	1027.5015087090167	10.379208501806016	1.3310480142872671E-6	1.3310480142872667E-6	-144052.79527540735	0.0	-148.9578862778787
24000	-144215.87133426603	-160.44419358250178	-144055.42714068352	760.2156829107582	1259.7843170892418	4348.025215506913	804.5795069367337	8.82135890806323	1.3587330791199168E-6	1.3587330791199162E-6	-144055.42714068352	0.0	-149.99117660660323
25000	-144222.840209814	-160.35458605672267	-144062.48562375727	803.825640931693	1216.174359068307	4320.0632047851095	883.010047881113	12.24882267633156	1.4205792505202943E-6	1.4205792505202943E-6	-144062.48562375727	0.0	-149.19851408161173
26000	-144213.50180326277	-152.24179909958215	-144061.2600041632	566.8728139546429	1453.1271860453571	2999.4631001170924	682.3665903399254	11.821798382290787	1.9439590204362198E-6	1.9439590204362198E-6	-144061.2600041632	0.0	-141.41276649135577
27000	-144212.7630746557	-152.33450895912063	-144060.42856569658	481.4534274792215	1538.5465725207785	2857.9941189645497	583.636012311506	11.821798382290787	2.210811626768541E-6	2.2108116267685415E-6	-144060.42856569658	0.0	-141.66176559803722
28000	-144216.5185388481	-160.62879543359364	-144055.8897434145	787.2663528858263	1232.7336471141737	4332.368747201347	1181.803895206862	9.224304960328974	1.3748543396976437E-6	1.3748543396976433E-6	-144055.8897434145	0.0	-149.71234565789823
29000	-144211.3286299178	-152.84189811063223	-144058.48673180718	609.1380665562349	1410.861933443765	3190.415099150633	558.9309220068111	8.159986474931605	1.802418616976112E-6	1.8024186169761122E-6	-144058.48673180718	0.0	-142.88787890921037
30000	-144208.4845482873	-152.04726402527663	-144056.437284262	508.86877737944616	1511.131222620554	2949.6993702954337	600.7217326492635	10.319906930205535	2.057179170476104E-6	2.057179170476104E-6	-144056.437284262	0.0	-141.60345158868702
31000	-144220.9207075604	-157.82434687016269	-144063.09636069025	599.5384438977052	1420.4615561022947	3296.5890999279254	1350.1240865799018	8.023228932897936	1.8301932609166008E-6	1.8301932609166006E-6	-144063.09636069025	0.0	-147.01710240241124
32000	-144211.74702990893	-158.74498601742422	-144053.0020438915	704.1226946622919	1315.877305337708	3986.535129832656	675.2435930924333	9.231683108224093	1.4853635815116794E-6	1.4853635815116807E-6	-144053.0020438915	0.0	-148.3868349342136
33000	-144216.282469875	-158.3189925409951	-144057.963477334	684.444046524631	1335.555953475369	3701.117155762541	1151.561104462135	11.823985456241049	1.6098293149250219E-6	1.6098293149250215E-6	-144057.963477334	0.0	-146.96629449384935
34000	-144216.75676989	-159.74761094138813	-144057.0091589486	712.3092158659341	1307.6907841340658	4106.747740963918	778.1169485168124	10.460685260411193	1.4798446463656255E-6	1.4798446463656258E-6	-144057.0091589486	0.0	-149.01987766000647
35000	-144225.9382585263	-164.6858988570204	-144061.25235966928	973.5464059861802	1046.4535940138198	5176.574811607154	1663.3647109172618	9.231864907217698	1.122804167309105E-6	1.122804167309105E-6	-144061.25235966928	0.0	-153.4261887743587
36000	-144212.77945857696	-158.96880784072638	-144053.81065073624	714.4621985894778	1305.5378014105222	4059.89358075774	1004.833337502846	9.268939149560596	1.403353658954217E-6	1.4033536589542174E-6	-144053.81065073624	0.0	-148.20596911000118
37000	-144221.44848778355	-156.21576269462713	-144065.23272508892	581.3170691701764	1438.6829308298236	3516.938037689344	811.932604539672	10.087761410828591	1.625748779999209E-6	1.625748779999209E-6	-144065.23272508892	0.0	-145.5126769800624
