# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Nov 16 12:37:40 EST 2020 [seed=1605548226011]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-7413.33353495071	-149.62931376051384	-7263.704221190196	1001.2758087454786	1018.7241912545214	3813.7723041718027	722.6679147987844	10.0	1.0E-8	9.999999999999999E-9	-7263.704221190196	0.0	-139.05874383615398
1000	-6313.431077270157	-169.4742100067287	-6143.956867263429	1026.5459843885556	993.4540156114444	7173.276073451868	1421.7782944321857	7.4923886959399075	9.412152369160078E-8	9.412152369160078E-8	-6143.956867263429	0.0	-158.7296266533445
2000	-5517.895781280359	-178.6577748510008	-5339.238006429358	1230.0505463194822	789.9494536805178	9539.116313844315	2493.867037222235	9.277970361613978	5.170752966227848E-7	5.170752966227847E-7	-5339.238006429358	0.0	-166.9841854262945
3000	-4254.975270977876	-179.801425685385	-4075.1738452924906	1302.497925478704	717.502074521296	10010.180528021874	2349.73695997072	10.880698415518696	1.4766817834612726E-5	1.4766817834612724E-5	-4075.1738452924906	0.0	-167.89468214645117
4000	-4020.1725689117375	-189.12983266931388	-3831.0427362424234	4899.854232229655	-2879.8542322296553	22995.780586689645	3551.2460598451003	10.183590942149335	1.766797891695485E-5	1.766797891695485E-5	-3831.0427362424234	0.0	-176.9336762102272
5000	-4006.594054825744	-203.8598231472435	-3802.7342316785007	17130.600848875394	-15110.600848875394	60712.189612665265	9102.995877632133	11.91883728418245	6.713258661263581E-6	6.713258661263581E-6	-3802.7342316785007	0.0	-190.4241068777335
6000	-4004.855166701953	-201.92659962858733	-3802.9285670733657	13451.65795434351	-11431.65795434351	50896.52354442809	5954.504422743391	12.934795707106794	7.45970141476598E-6	7.459701414765979E-6	-3802.9285670733657	0.0	-188.7540126546289
7000	-4021.5509294962744	-220.3261102596234	-3801.224819236651	39823.40014752949	-37803.40014752949	142673.65172474761	15557.516375240333	10.435963824760776	2.561092443263514E-6	2.5610924432635142E-6	-3801.224819236651	0.0	-206.6073585217668
8000	-4017.296390458465	-216.61088349743605	-3800.6855069610288	31281.16403233139	-29261.16403233139	112222.86772351454	12274.07618298633	9.97880947638517	3.4353968292121364E-6	3.4353968292121377E-6	-3800.6855069610288	0.0	-203.21190355147044
9000	-4009.7869401325206	-209.23209625848347	-3800.554843874037	24504.664524003907	-22484.664524003907	84707.87003353983	10899.505018545258	8.109299702772828	4.731238309075459E-6	4.731238309075459E-6	-3800.554843874037	0.0	-196.31822953742233
10000	-3994.1906430097274	-194.32687977709512	-3799.863763232632	11005.155258620267	-8985.155258620267	38313.70111699438	6612.604803063539	8.608909827857962	1.0322905038453449E-5	1.0322905038453449E-5	-3799.863763232632	0.0	-181.80999514389896
11000	-3993.972215359354	-194.4623124837205	-3799.5099028756335	10891.296441567556	-8871.296441567556	39263.69618749829	6606.93288489416	10.81218749912413	9.2600590775979E-6	9.260059077597897E-6	-3799.5099028756335	0.0	-181.53366895963896
12000	-3993.9846332181114	-193.22783310908665	-3800.756800109025	10408.611438117727	-8388.611438117727	38462.72595139163	4692.768732311147	7.817480604702718	9.965201199121698E-6	9.9652011991217E-6	-3800.756800109025	0.0	-181.2185122560665
13000	-3991.596380412976	-187.87492155822702	-3803.721458854749	8138.678161565602	-6118.678161565602	28979.248041846477	3780.0644586652347	9.009522176768167	1.3019695628087822E-5	1.3019695628087824E-5	-3803.721458854749	0.0	-175.83756652594258
