# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Nov 18 09:22:36 EST 2020 [seed=1605709333216]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-138524.39533757351	-151.78432832112415	-138372.6110092524	999.6134882747374	1020.3865117252626	4212.904625509492	521.2772402248721	10.0	1.0E-8	1.0000000000000002E-8	-138372.6110092524	0.0	-141.54042616660257
1000	-138514.71498413035	-140.94503115056483	-138373.76995297978	479.18819249067377	1540.8118075093262	2039.6322594178807	381.8981479074461	14.077261049511623	4.1759095476811116E-8	4.1759095476811116E-8	-138373.76995297978	0.0	-130.3477685994189
2000	-138498.14605575733	-125.60996989034338	-138372.53608586697	228.424247200872	1791.575752799128	1046.2031831835873	162.48295321699229	14.157737042155127	6.119991705425121E-8	6.119991705425119E-8	-138372.53608586697	0.0	-115.85557747494433
3000	-138490.7590311531	-116.66230000840207	-138374.0967311447	447.86694092619894	1572.1330590738012	1236.2011994709583	117.95290635324423	22.648716629509366	3.989488286761508E-8	3.989488286761507E-8	-138374.0967311447	0.0	-106.19148123775882
4000	-138499.04430639677	-122.65472167781084	-138376.38958471897	673.3471694075574	1346.6528305924426	1728.691712781788	114.16459080787222	17.142962485729367	5.467496657694363E-8	5.4674966576943635E-8	-138376.38958471897	0.0	-112.84814808594822
5000	-138494.4738178866	-121.61791415908023	-138372.85590372753	292.9229068658835	1727.0770931341165	1085.673820060754	169.35992012820313	10.5201286751832	6.401758200873404E-8	6.401758200873405E-8	-138372.85590372753	0.0	-112.4044690129243
6000	-138485.9991315304	-115.18997103397811	-138370.80916049643	318.90004996201526	1701.0999500379849	983.8549465496911	124.66434246396614	12.36762983783253	4.4461853340418585E-8	4.4461853340418585E-8	-138370.80916049643	0.0	-105.97262942273018
7000	-138489.1079555637	-116.29478354565225	-138372.81317201804	330.00386806551836	1689.9961319344816	995.7698187578202	94.95730299575168	7.715656592385601	8.172587162489575E-8	8.172587162489575E-8	-138372.81317201804	0.0	-108.20774280247387
8000	-138486.3125003041	-114.41825483548809	-138371.8942454686	226.39293397221047	1793.6070660277896	763.8296364675849	48.54106482800825	9.04114530306579	1.0345606183175112E-7	1.0345606183175109E-7	-138371.8942454686	0.0	-106.72980409069838
9000	-138496.43582444772	-124.48908141869033	-138371.94674302902	453.6852664014185	1566.3147335985814	1372.1618928067455	172.49412820125337	8.083777039176127	4.549741489311991E-8	4.5497414893119904E-8	-138371.94674302902	0.0	-115.72668307626684
10000	-138497.4877273053	-126.49268054305323	-138370.99504676225	508.32070123509817	1511.679298764902	1748.9653457615825	134.81065644380658	9.103514547365798	2.907637932985309E-8	2.9076379329853083E-8	-138370.99504676225	0.0	-117.77059132108103
11000	-138499.04519282613	-122.50926784153359	-138376.5359249846	303.7199269025216	1716.2800730974784	1124.9760818849027	122.86492772817704	10.1328861461758	7.127524014319517E-8	7.127524014319519E-8	-138376.5359249846	0.0	-113.68630003987029
12000	-138507.39406223258	-133.35497391812407	-138374.03908831446	335.12371229289283	1684.8762877071072	1375.3310394834816	236.02401874381215	16.328020497415366	6.716017639092806E-8	6.716017639092806E-8	-138374.03908831446	0.0	-122.927458453054
13000	-138496.17232954723	-122.45988153294363	-138373.7124480143	238.40298451550044	1781.5970154844995	928.5641966641781	195.35436205684948	18.93339362884376	5.933026772785367E-8	5.933026772785366E-8	-138373.7124480143	0.0	-111.89655350317325
