# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Nov 22 13:33:08 EST 2020 [seed=1606069933417]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-139041.40188962582	-692.1788209242923	-138349.22306870154	998.2834651113229	1021.7165348886771	4625.931507313926	365.8128378637576	10.0	1.0E-8	1.0E-8	-138349.22306870154	0.0	-682.2890789702933
1000	-139047.48801840338	-697.7345783620025	-138349.7534400414	694.9679732510035	1325.0320267489965	4114.473987724623	311.9259569865317	15.311571982808946	1.935720461720684E-8	1.9357204617206837E-8	-138349.7534400414	0.0	-687.1649331619648
2000	-139036.7309764689	-688.7979013119196	-138347.933075157	1140.2977547089367	879.7022452910633	4883.1336724845805	308.8510122352054	11.972413635789554	6.086531392255339E-9	6.086531392255341E-9	-138347.933075157	0.0	-678.7369573220378
3000	-139025.4148291143	-676.4294889867936	-138348.98534012752	890.2274353244169	1129.772564675583	4405.907064242591	229.3355932716052	9.670542453332297	1.4247756144967195E-8	1.4247756144967209E-8	-138348.98534012752	0.0	-667.0677520078525
4000	-139023.91148218897	-673.7266037412261	-138350.18487844773	893.3402668177014	1126.6597331822986	4469.059422847648	339.5838442899193	11.738737747883793	1.4558145611181891E-8	1.4558145611181891E-8	-138350.18487844773	0.0	-663.6090873636996
5000	-139032.18111911858	-682.6119941278918	-138349.5691249907	990.607815457014	1029.392184542986	4700.9604553653	358.58341379373763	18.518115944337097	1.338679511457059E-8	1.3386795114570595E-8	-138349.5691249907	0.0	-671.4908893517556
6000	-139036.21325817285	-682.1807804571653	-138354.0324777157	791.0978267803903	1228.9021732196097	3882.4625893919833	268.710358023492	19.626256300787293	1.7839075817493073E-8	1.7839075817493073E-8	-138354.0324777157	0.0	-671.217633395321
7000	-139036.7398568872	-686.1851584288793	-138350.55469845832	679.2518124701596	1340.7481875298404	3759.9511523806254	320.6572337681422	13.877390877928073	1.495950545940026E-8	1.4959505459400274E-8	-138350.55469845832	0.0	-675.7919623684533
8000	-139028.13791153854	-675.8898046756526	-138352.24810686288	675.3992170839304	1344.6007829160696	3537.4243401071203	325.9502205881	7.730680247325509	1.8754613159403214E-8	1.87546131594032E-8	-138352.24810686288	0.0	-666.5662013684273
9000	-139039.5275258117	-686.4130698116103	-138353.11445600007	1094.133998303542	925.8660016964579	4573.621247502726	370.2792158381198	11.824275351171604	1.6334374876508836E-8	1.6334374876508833E-8	-138353.11445600007	0.0	-676.1949421971937
10000	-139031.2236227216	-678.8098479966488	-138352.41377472493	834.289375988175	1185.710624011825	3806.7412640779658	315.53277687904034	8.109648858208756	8.385795154993944E-9	8.385795154993949E-9	-138352.41377472493	0.0	-669.4381229150492
11000	-139038.0825717917	-684.3368801846467	-138353.74569160704	862.3915871141294	1157.6084128858706	3862.0486569418595	355.9001696073579	4.971233516446576	2.0037538873871966E-8	2.003753887387198E-8	-138353.74569160704	0.0	-675.5998669912266
12000	-139032.36028259402	-680.0022993267871	-138352.35798326723	1300.7095770840024	719.2904229159976	4636.782330471771	292.25060081753986	4.440219673013343	1.048165574521299E-8	1.0481655745212988E-8	-138352.35798326723	0.0	-671.6148488382356
13000	-139029.15794576885	-678.5564769332386	-138350.6014688356	1430.5797443130737	589.4202556869263	5264.089203659341	371.33042744358573	3.4639921600889467	5.471518399210771E-9	5.4715183992107684E-9	-138350.6014688356	0.0	-670.236074955512
14000	-139044.78426991022	-694.0005830293995	-138350.7836868808	1496.1530171242289	523.8469828757711	5741.137897207441	400.3163320453003	3.2202934544384254	6.327871530322613E-9	6.327871530322615E-9	-138350.7836868808	0.0	-685.687582687558
15000	-139044.67102090112	-692.1841576474202	-138352.4868632537	790.663523427563	1229.336476572437	4018.915058101222	378.9492873238509	8.060221923323638	1.694322430402919E-8	1.69432243040292E-8	-138352.4868632537	0.0	-682.6396709676744
16000	-139069.51838084913	-717.9829581391125	-138351.53542271	1455.3609785652122	564.6390214347878	5963.342568567865	499.73167993918014	3.085272642974439	1.7173470083660943E-8	1.717347008366097E-8	-138351.53542271	0.0	-709.4950326295947
17000	-139060.00907825565	-708.3601589957444	-138351.6489192599	932.2064828004422	1087.7935171995578	4688.548433880882	460.94735822666973	2.96360520934113	8.37985307116449E-9	8.379853071164485E-9	-138351.6489192599	0.0	-699.9959974066115
18000	-139058.7480808694	-707.2121578737787	-138351.53592299562	1246.4546687575616	773.5453312424384	5379.633643507974	437.22506073878975	5.366144685013756	3.2651873952987177E-9	3.26518739529872E-9	-138351.53592299562	0.0	-698.1615022436213
19000	-139059.50358056198	-710.0487940483937	-138349.45478651358	1554.4958499451932	465.5041500548068	6141.320429530029	322.3432291386998	5.4276919636462715	5.60327908621109E-9	5.6032790862110905E-9	-138349.45478651358	0.0	-701.286559748721
20000	-139051.10521622404	-700.6367801765759	-138350.46843604746	1221.88646911999	798.1135308800101	5259.355461905434	394.6249816210529	7.101820772197625	7.71922889377267E-9	7.719228893772671E-9	-138350.46843604746	0.0	-691.2612831705794
21000	-139065.37817707023	-712.4794385179456	-138352.8987385523	762.7999256299236	1257.2000743700764	4841.314102427536	417.07292325293986	11.739062020552295	7.001290347511419E-9	7.001290347511416E-9	-138352.8987385523	0.0	-702.1563284592697
22000	-139069.14226407374	-711.632198311422	-138357.51006576233	762.1079415345981	1257.892058465402	4335.111735267715	548.6764072248128	16.85284513565522	6.052094073122171E-9	6.052094073122176E-9	-138357.51006576233	0.0	-700.2928490398829
23000	-139067.74818617577	-709.5251351198731	-138358.2230510559	600.5886936632755	1419.4113063367245	4515.546495332974	441.5251301804309	15.231254257205721	8.543001225193929E-9	8.543001225193929E-9	-138358.2230510559	0.0	-698.6190898310236
24000	-139052.97212971613	-699.90215323847	-138353.06997647765	703.6848825272815	1316.3151174727186	4238.180344262716	438.5164652609163	13.476053956087162	1.6339114320953805E-8	1.6339114320953815E-8	-138353.06997647765	0.0	-689.255622907221
