# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Nov 18 09:15:23 EST 2020 [seed=1605708878207]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-141831.56656414276	-134.24157803018545	-141697.32498611257	999.6031099062118	1020.3968900937882	2860.7592078483262	257.59704661481516	10.0	1.0E-8	1.0000000000000005E-8	-141697.32498611257	0.0	-124.70256137767574
1000	-141237.29127901368	-160.61534024970834	-141076.67593876398	2961.373316123787	-941.3733161237869	9831.7710991325	532.3974753551237	8.559294577144453	4.143799057175594E-8	4.143799057175595E-8	-141076.67593876398	0.0	-150.62784207146177
2000	-141063.65530255905	-164.5852690446696	-140899.07003351438	3593.8625276909843	-1573.8625276909843	12149.487207150743	1353.564081780006	7.6030061279447265	7.629608894426195E-8	7.629608894426194E-8	-140899.07003351438	0.0	-153.8656180246925
3000	-140954.97120825958	-168.66267669112264	-140786.30853156844	5465.901290843209	-3445.9012908432087	16001.207441012442	1761.701376438065	8.839011244485489	1.4689431236203947E-7	1.4689431236203942E-7	-140786.30853156844	0.0	-157.42243893418035
4000	-140959.22982398068	-174.2355291101779	-140784.9942948705	5962.94543863574	-3942.94543863574	18049.91694608917	2790.677080254156	9.292807245160098	1.4282431922201205E-7	1.4282431922201213E-7	-140784.9942948705	0.0	-162.44663621709702
5000	-140973.60309079592	-184.82088231658147	-140788.78220847933	10829.319520672141	-8809.319520672141	33137.81564172304	3096.392804187602	9.693925585552899	8.490052854053829E-8	8.490052854053827E-8	-140788.78220847933	0.0	-172.8519601032832
6000	-140971.18072609243	-188.24107433431914	-140782.93965175812	11610.285094742292	-9590.285094742292	35296.43006964694	3042.7804703348747	11.323409940257427	6.772941830373227E-8	6.772941830373228E-8	-140782.93965175812	0.0	-176.00008429658658
7000	-140958.95217259097	-177.69174387573818	-140781.26042871524	7165.265942929498	-5145.265942929498	21656.052813871203	2122.8726212291535	11.824035111570144	1.1027712843379142E-7	1.1027712843379142E-7	-140781.26042871524	0.0	-165.72738749980448
8000	-140955.93494885412	-175.548826552487	-140780.38612230163	8134.84854125153	-6114.84854125153	23529.04241688641	1843.2620629724436	9.471818325260681	1.0027901855079589E-7	1.0027901855079587E-7	-140780.38612230163	0.0	-164.14047370824815
9000	-140951.7769031641	-172.5891196578678	-140779.18778350623	5707.649052160904	-3687.649052160904	16742.094679283586	2389.4830072964446	12.482173071842327	1.5255569291136492E-7	1.5255569291136494E-7	-140779.18778350623	0.0	-160.4003852491363
10000	-140949.04869616902	-163.70060946342505	-140785.3480867056	4622.462319790127	-2602.4623197901274	13442.603664344675	1248.9448857337568	8.714486357329971	1.871969103644408E-7	1.8719691036444085E-7	-140785.3480867056	0.0	-152.82918395680605
11000	-140964.9610069626	-182.86931618794335	-140782.09169077466	9682.436143613726	-7662.436143613726	29049.44215542635	3396.5973988383857	10.9476752093348	8.38316281142073E-8	8.383162811420729E-8	-140782.09169077466	0.0	-170.58252043224007
12000	-140952.20175569927	-166.70143397169002	-140785.50032172757	4307.636702275022	-2287.636702275022	13157.359131799667	1663.9563029627395	9.35520657936507	2.1820040641901635E-7	2.1820040641901645E-7	-140785.50032172757	0.0	-155.41765551169033
13000	-140954.2109217643	-168.31279007190048	-140785.89813169237	4649.421590949197	-2629.421590949197	13637.211533661539	2170.331693912256	10.11429825915985	1.957999502206716E-7	1.9579995022067156E-7	-140785.89813169237	0.0	-156.62165366030635
14000	-140967.2698194994	-179.25844407202084	-140788.0113754274	8723.939716720603	-6703.9397167206025	26215.92074185122	1925.5325076992415	8.270986232832282	1.0136390337672153E-7	1.013639033767215E-7	-140788.0113754274	0.0	-168.04441959907822
15000	-140955.57846962422	-168.74683842763716	-140786.83163119658	4558.009452367248	-2538.009452367248	14077.410442842007	1495.998679348081	9.353744768489705	1.9736054241035212E-7	1.9736054241035215E-7	-140786.83163119658	0.0	-157.56974394234368
16000	-140958.71750320867	-176.13987955163068	-140782.57762365704	7658.680580779702	-5638.680580779702	22626.304803839612	2414.1352015663315	10.978072906424053	1.2265059043891818E-7	1.2265059043891815E-7	-140782.57762365704	0.0	-164.18926932594246
17000	-140962.3438012497	-170.0004853447168	-140792.343315905	5153.551228044297	-3133.551228044297	15862.652588646095	1525.7454840901007	6.8331399041951	1.5260934208869519E-7	1.5260934208869516E-7	-140792.343315905	0.0	-159.33448079663987
18000	-140955.65356179373	-169.93924585829336	-140785.71431593545	6145.020017144184	-4125.020017144184	18021.763521189656	1428.319068117158	8.243122495537731	1.3599176926454276E-7	1.3599176926454274E-7	-140785.71431593545	0.0	-159.02969974880614
19000	-140945.9868748997	-161.83109575261176	-140784.1557791471	3895.053103779995	-1875.0531037799951	11514.318101823426	839.2975878548827	10.407165844400861	2.2284313051947128E-7	2.2284313051947128E-7	-140784.1557791471	0.0	-151.03722016199973
20000	-140954.78467017243	-169.97876673201185	-140784.80590344043	5175.290701815995	-3155.290701815995	15738.74417146702	1583.665243481169	9.153547676978297	1.549795878823855E-7	1.5497958788238542E-7	-140784.80590344043	0.0	-158.78332106194136
21000	-140941.45462379113	-158.09920111361126	-140783.35542267753	2734.233386630045	-714.2333866300451	8399.202666726618	878.1667872117932	10.114351014734662	3.409640414762009E-7	3.409640414762009E-7	-140783.35542267753	0.0	-147.31285370563933
22000	-140936.9848009486	-154.74344503341501	-140782.24135591518	2307.79975418587	-287.7997541858699	7193.31373060415	725.8618526796755	11.354591802674184	3.735161865838289E-7	3.735161865838289E-7	-140782.24135591518	0.0	-143.93035833089135
23000	-140942.715071757	-162.1693221000971	-140780.5457496569	3803.5919040035524	-1783.5919040035524	11391.196511671236	1110.440366524808	9.858000920316847	2.456107407187587E-7	2.4561074071875867E-7	-140780.5457496569	0.0	-151.19534870675523
24000	-140941.5366695123	-157.24336264235188	-140784.29330686995	2608.7157980684333	-588.7157980684333	8093.887399845831	956.2769972006195	8.94669590576834	3.151975005568345E-7	3.1519750055683443E-7	-140784.29330686995	0.0	-146.59281768965923
25000	-140933.55494646923	-153.90486946458662	-140779.65007700466	2825.663681298368	-805.6636812983679	8136.697464121895	444.81133364645416	8.301299077639678	3.337220498458409E-7	3.3372204984584093E-7	-140779.65007700466	0.0	-144.1498845514684
26000	-140935.9272123083	-150.2449444401812	-140785.68226786813	2936.7638213517102	-916.7638213517102	8170.501416523401	585.2642561267509	9.593557900144999	3.4636710432971607E-7	3.4636710432971607E-7	-140785.68226786813	0.0	-139.9607938969956
27000	-140932.35697519398	-149.54572935345814	-140782.8112458405	2037.7373949815244	-17.737394981524403	6059.433145699104	649.6639687306013	9.865863601036716	4.3424619128500325E-7	4.3424619128500336E-7	-140782.8112458405	0.0	-139.10635762125528
