# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Nov 22 13:04:52 EST 2020 [seed=1606068230218]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-148376.4040997765	-757.0974045093267	-147619.30669526718	1000.4716771823189	1019.5283228176811	6362.557550376391	739.8377351167073	10.0	1.0E-8	1.0E-8	-147619.30669526718	0.0	-746.5033535006926
1000	-146162.34007541343	-785.8015483854364	-145376.538527028	3825.0676068788257	-1805.0676068788257	13245.425484370879	899.2351379931297	9.226594496540033	4.6865902495153524E-7	4.686590249515352E-7	-145376.538527028	0.0	-775.1579099712416
2000	-146039.4180533914	-789.6558480172499	-145249.76220537414	1398.7084041147439	621.2915958852561	8634.67256385247	947.8609530382842	10.008765108849502	7.475431899815372E-7	7.475431899815371E-7	-145249.76220537414	0.0	-778.8124125791061
3000	-146031.85669080177	-782.711367098	-145249.14532370376	1379.3003841940101	640.6996158059899	8504.119108025796	860.5146183212346	8.52771880609752	7.734618148752408E-7	7.734618148752407E-7	-145249.14532370376	0.0	-772.2501325575251
4000	-146028.85169287794	-784.3672567813439	-145244.4844360966	1620.925522131336	399.07447786866396	9102.956305855074	956.369597046274	9.118358835340095	7.070221411488173E-7	7.070221411488167E-7	-145244.4844360966	0.0	-773.683003232457
5000	-146027.30925047986	-784.2049952900765	-145243.10425518977	1493.081107535807	526.918892464193	8834.026018731347	982.9144716931044	10.534576000208443	7.37168616131416E-7	7.371686161314156E-7	-145243.10425518977	0.0	-773.230491943532
6000	-146038.20640067555	-792.0859321650164	-145246.12046851055	1606.979452466759	413.0205475332409	9369.080605023284	887.2014467234354	12.818494169668288	6.68919827856227E-7	6.689198278562268E-7	-145246.12046851055	0.0	-780.8352062336088
7000	-146049.49112357077	-804.1583317299704	-145245.3327918408	1798.492276012624	221.50772398737604	10267.024852696506	1130.3711991111177	9.934954951999197	6.324849507273946E-7	6.324849507273941E-7	-145245.3327918408	0.0	-793.1523619771699
8000	-146059.4926980217	-813.1000340283135	-145246.39266399338	1582.3130017072701	437.68699829272987	10067.395235164606	1317.0418792410808	10.117708524065028	6.482117734054798E-7	6.482117734054799E-7	-145246.39266399338	0.0	-801.9077683109244
9000	-146057.71354152262	-806.8679618517732	-145250.84557967086	1613.3812456919527	406.6187543080473	9832.901948105497	1174.468279787679	9.412139884857062	6.49726023702848E-7	6.497260237028483E-7	-145250.84557967086	0.0	-795.9216872432492
10000	-146049.69615521384	-803.015277915643	-145246.6808772982	1529.013874450054	490.9861255499461	9492.580936616067	1106.9798903789674	10.25694725945385	6.586462220540973E-7	6.586462220540978E-7	-145246.6808772982	0.0	-791.9715402953886
11000	-146056.75136232423	-807.0686385962418	-145249.68272372798	1526.5399251108458	493.46007488915416	9638.180726719713	976.1286537683981	8.291605212436135	6.750529364445426E-7	6.750529364445434E-7	-145249.68272372798	0.0	-796.5297120191141
12000	-146041.21825772125	-794.3400781474836	-145246.87817957377	1456.309576000135	563.6904239998651	9001.681698880242	1071.1945562852404	9.922313386061111	7.809115960394194E-7	7.809115960394193E-7	-145246.87817957377	0.0	-783.3902087382719
13000	-146027.51857619197	-793.6378630153489	-145233.88071317662	1427.6909044703052	592.3090955296948	8867.46181731011	1045.1407758008936	9.024520716392194	7.779789703682133E-7	7.77978970368214E-7	-145233.88071317662	0.0	-782.8831698217117
14000	-146019.46932049745	-782.0306433062735	-145237.43867719118	1294.9478447859215	725.0521552140785	8083.353386931381	792.2798776196419	10.751633666543839	8.03238599345716E-7	8.032385993457165E-7	-145237.43867719118	0.0	-771.2335372086515
15000	-146022.38130767984	-786.7727610145681	-145235.60854666526	1315.8468783629419	704.1531216370581	8263.970262830973	871.5565485345668	10.348612579890316	7.622999033424929E-7	7.622999033424924E-7	-145235.60854666526	0.0	-775.9516491176344
16000	-146026.61073422953	-781.2972102243276	-145245.3135240052	1258.9934482705626	761.0065517294374	7971.29922998746	885.6674392026185	10.362827063940362	7.963571579495283E-7	7.963571579495281E-7	-145245.3135240052	0.0	-770.4574898932469
17000	-146024.6892768991	-780.602501508687	-145244.0867753904	1268.8133886280186	751.1866113719814	7996.165528296193	954.2241677536349	10.642844960330885	8.329942229184178E-7	8.329942229184174E-7	-145244.0867753904	0.0	-769.6384981252181
18000	-146014.55811892755	-782.4880974854683	-145232.07002144208	1383.8564296014492	636.1435703985508	8231.491466975094	799.2223134380614	10.687011342115175	7.7516890304834E-7	7.751689030483397E-7	-145232.07002144208	0.0	-771.6935893422494
19000	-146027.75628315183	-786.0019370301071	-145241.7543461217	1249.3222856861134	770.6777143138866	8066.984870228947	955.4752508784288	9.105040063159368	7.420014816339627E-7	7.420014816339624E-7	-145241.7543461217	0.0	-775.3212122982948
20000	-146028.65460729811	-781.2961097106514	-145247.35849758747	1209.892996432957	810.107003567043	7844.500779900663	985.8382664604197	10.535458266990604	8.362220706501748E-7	8.362220706501746E-7	-145247.35849758747	0.0	-770.318479707871
21000	-146033.48328288787	-782.4826964492285	-145251.00058643863	1256.2004398475501	763.7995601524499	8004.676403663685	945.290924424488	11.664235552133208	8.406074307072738E-7	8.406074307072735E-7	-145251.00058643863	0.0	-771.3537223842619
